Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,predict,real
49,0,1,7,1,2,1,40,1,2,3,2960.0,0,2960.0,0.962,4918,63,0.75,0.0,1,1,1
41,1,3,4,3,5,1,28,1,1,3,34516.0,1617,32899.0,0.625,13083,93,0.722,0.047,1,1,1
47,1,4,5,2,5,1,39,4,3,4,17504.0,476,17028.0,0.892,10468,66,0.737,0.027000000000000003,0,1,0
37,1,2,2,2,5,1,36,3,3,2,2281.0,1677,604.0,1.027,2735,58,1.071,0.735,1,1,1
45,1,3,5,1,5,1,32,5,2,2,24487.0,2517,21970.0,0.912,1512,42,0.909,0.103,1,1,1
61,1,1,5,3,3,1,50,6,2,4,2531.0,2360,171.0,0.955,1263,35,0.591,0.932,1,1,1
53,1,2,2,0,5,1,46,3,6,3,17190.0,1736,15454.0,0.698,15055,117,0.696,0.101,1,1,1
43,0,5,5,3,2,1,39,2,3,4,3981.0,0,3981.0,0.764,2134,42,0.355,0.0,0,0,0
42,1,3,2,3,6,4,23,3,4,3,34516.0,2070,32446.0,0.88,13781,102,0.545,0.06,1,1,1
56,0,0,5,1,2,1,45,3,6,2,2463.0,1621,842.0,0.568,4118,70,0.591,0.6579999999999999,1,1,1
56,0,1,3,1,2,1,43,3,2,2,2923.0,1934,989.0,0.5770000000000001,3861,68,0.7,0.662,1,1,1
58,1,1,3,3,5,1,50,1,1,3,34516.0,1341,33175.0,0.812,13988,127,0.789,0.039,1,1,1
38,0,2,3,1,2,1,28,5,1,3,1744.0,0,1744.0,0.7020000000000001,4811,86,0.6859999999999999,0.0,1,1,1
33,0,0,1,3,2,1,28,4,2,4,1438.3,0,1438.3,0.916,2914,70,0.591,0.0,1,1,1
47,0,3,3,3,2,1,36,6,2,3,6524.0,1993,4531.0,0.815,4267,66,0.8859999999999999,0.305,1,1,1
44,1,5,3,1,5,1,37,4,2,3,15638.0,1729,13909.0,0.843,4396,83,0.5660000000000001,0.111,1,1,1
55,0,2,4,3,3,1,45,2,3,3,2985.0,1651,1334.0,0.693,14187,103,0.873,0.5529999999999999,1,1,1
41,1,4,5,1,3,1,36,3,1,1,6507.0,1452,5055.0,0.802,4544,89,0.8540000000000001,0.223,1,1,1
62,0,2,7,1,3,1,56,5,3,2,6797.0,1428,5369.0,0.747,3962,70,0.795,0.21,1,1,1
45,0,2,5,3,2,1,25,4,2,2,3518.0,2035,1483.0,0.5670000000000001,4034,82,0.6729999999999999,0.578,1,1,1
39,0,4,3,3,2,1,36,2,2,1,3600.0,2072,1528.0,0.94,14137,116,0.966,0.5760000000000001,1,1,1
35,1,1,5,3,3,1,25,5,4,4,5801.0,1176,4625.0,1.12,2987,52,0.857,0.203,1,1,1
40,1,3,2,1,5,1,36,5,2,3,3919.0,1640,2279.0,0.8,1872,51,0.5,0.418,1,1,1
38,1,2,2,1,5,1,32,6,2,3,3192.0,2517,675.0,0.6579999999999999,4236,87,0.8909999999999999,0.789,1,1,1
49,1,2,1,1,4,1,34,4,1,4,5176.0,0,5176.0,0.838,1902,56,0.931,0.0,1,0,1
48,0,3,3,1,2,1,40,1,3,3,3520.0,2149,1371.0,0.539,3630,78,0.696,0.611,1,1,1
41,0,3,2,3,3,1,36,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0,0,0,0
55,1,5,6,1,5,1,47,3,1,4,1438.3,0,1438.3,0.414,1427,36,0.333,0.0,0,0,0
42,0,3,3,3,1,1,30,1,1,2,1821.0,935,886.0,0.7809999999999999,4786,87,0.7759999999999999,0.513,1,1,1
55,1,2,1,1,4,1,36,5,3,1,1594.0,927,667.0,0.985,3851,65,0.8059999999999999,0.5820000000000001,1,1,1
47,1,3,6,1,4,1,36,5,3,3,5062.0,1996,3066.0,0.591,1314,40,0.429,0.394,1,1,1
50,1,3,3,1,5,2,41,2,2,1,34516.0,0,34516.0,0.627,15059,118,0.735,0.0,1,1,1
43,1,3,5,2,5,1,36,4,1,0,5506.0,2129,3377.0,0.705,4024,62,0.55,0.387,1,1,1
44,0,3,4,1,2,1,28,6,2,2,1951.0,0,1951.0,0.772,2697,45,0.731,0.0,0,0,0
48,1,3,5,3,4,1,38,6,1,0,5649.0,748,4901.0,1.077,4683,72,0.946,0.132,1,1,1
48,1,4,2,2,5,3,38,4,3,1,34516.0,1426,33090.0,0.621,4814,71,0.69,0.041,1,1,1
47,1,4,4,0,4,1,35,4,2,3,6623.0,1823,4800.0,0.8109999999999999,2293,47,0.5670000000000001,0.275,1,1,1
61,1,1,5,1,1,1,54,1,1,3,9070.0,2097,6973.0,0.8009999999999999,8440,102,0.7,0.231,1,1,1
48,1,4,6,1,5,1,36,6,2,3,30367.0,2362,28005.0,1.7080000000000002,1671,27,0.929,0.078,1,1,1
49,1,3,6,0,5,1,39,2,3,4,20769.0,901,19868.0,0.371,1835,43,0.72,0.043,0,1,0
49,1,4,1,3,4,2,32,5,2,3,25620.0,1107,24513.0,0.971,3503,66,0.65,0.043,1,1,1
47,1,1,7,2,4,1,42,5,2,0,20979.0,1800,19179.0,0.906,1178,27,0.929,0.086,1,1,1
53,1,3,5,3,4,1,36,4,3,2,3539.0,2517,1022.0,0.569,1677,45,0.5,0.711,1,1,1
54,1,1,1,1,5,1,36,2,3,2,11077.0,573,10504.0,0.973,8165,87,0.7759999999999999,0.052000000000000005,0,1,0
52,1,1,1,3,3,1,36,4,3,3,8455.0,2517,5938.0,0.809,8124,73,1.028,0.298,0,1,0
48,1,3,1,3,5,1,42,3,6,2,6805.0,1448,5357.0,0.836,3463,65,0.711,0.213,1,1,1
52,1,0,2,3,4,1,36,3,3,2,22720.0,793,21927.0,0.685,1102,27,0.28600000000000003,0.035,1,1,1
36,0,2,5,3,2,1,23,4,2,2,1666.0,813,853.0,0.813,2622,60,0.818,0.488,0,1,0
42,1,1,5,3,4,1,33,6,2,3,17165.0,1153,16012.0,0.578,4063,62,0.6759999999999999,0.067,1,1,1
54,1,2,6,3,4,4,42,1,3,1,34516.0,1996,32520.0,0.988,15033,114,0.81,0.058,1,1,1
44,0,3,5,1,2,2,34,3,3,2,13609.0,1432,12177.0,0.836,7796,77,0.7909999999999999,0.105,1,1,1
42,0,2,1,3,2,1,29,5,3,4,3200.0,1733,1467.0,0.909,5026,79,0.8370000000000001,0.542,1,1,1
49,0,4,5,3,2,1,38,5,2,4,1757.0,0,1757.0,0.89,2557,45,0.406,0.0,0,0,0
57,0,2,4,1,2,1,47,1,3,1,1727.0,996,731.0,0.767,5112,82,0.6729999999999999,0.5770000000000001,1,1,1
50,0,2,3,2,1,1,39,5,2,4,9716.0,874,8842.0,0.775,5007,91,0.655,0.09,1,1,1
63,0,1,3,3,1,1,50,6,1,3,12766.0,0,12766.0,0.6679999999999999,1191,28,0.647,0.0,1,0,1
36,0,2,6,1,2,1,24,5,2,4,3438.0,1129,2309.0,0.605,2331,56,0.436,0.328,1,1,1
42,1,2,5,1,4,2,36,3,3,2,34516.0,0,34516.0,0.774,12920,132,0.737,0.0,1,1,1
42,0,5,5,3,2,1,18,6,1,1,1694.0,1074,620.0,0.78,3857,70,0.75,0.634,1,1,1
26,0,1,5,1,3,1,20,6,3,3,1438.3,673,765.3,0.595,2167,48,0.412,0.468,1,1,1
48,0,4,5,1,1,1,40,3,2,2,11164.0,859,10305.0,0.915,4227,67,0.634,0.077,1,1,1
38,1,2,4,3,5,1,30,2,3,2,3735.0,1421,2314.0,0.57,1837,47,0.741,0.38,1,1,1
54,1,1,4,3,4,1,42,3,2,2,2987.0,2517,470.0,0.479,1617,35,0.75,0.843,1,1,1
58,1,2,1,2,4,1,36,6,1,1,1490.0,1069,421.0,0.84,3790,85,0.889,0.7170000000000001,1,1,1
43,1,4,2,1,5,1,32,4,1,3,16043.0,2036,14007.0,0.7,1394,28,0.75,0.127,1,1,1
34,0,4,5,1,3,1,28,2,3,1,4022.0,1680,2342.0,0.579,3776,84,0.826,0.418,1,1,1
41,0,4,5,1,2,1,26,5,2,2,1783.0,1282,501.0,0.504,3853,76,0.617,0.7190000000000001,1,1,1
36,0,3,4,3,2,1,36,2,2,2,1707.0,0,1707.0,0.319,2060,52,0.529,0.0,0,0,0
29,1,0,2,3,4,1,20,5,2,3,8592.0,1201,7391.0,0.778,1842,50,0.852,0.14,1,1,1
65,0,0,5,3,2,1,53,5,3,5,4161.0,2491,1670.0,0.41,1203,30,0.579,0.599,1,1,1
49,0,4,2,1,2,1,44,4,2,2,2659.0,0,2659.0,0.84,4546,81,0.884,0.0,1,1,1
26,0,1,2,1,1,1,13,6,2,3,12007.0,956,11051.0,0.8320000000000001,2678,50,0.471,0.08,1,1,1
50,0,1,2,0,2,2,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.17600000000000002,1,1,1
44,1,2,1,3,5,1,37,6,1,3,2617.0,2517,100.0,0.78,3104,70,0.75,0.962,1,1,1
40,0,1,4,3,3,1,36,4,2,4,1737.0,1689,48.0,0.644,2459,43,0.536,0.972,0,1,0
53,0,2,3,3,2,1,36,6,3,2,3918.0,2517,1401.0,0.47,2115,42,0.448,0.642,0,1,0
52,0,4,2,1,2,1,36,5,1,4,2936.0,2181,755.0,0.478,4650,78,0.625,0.743,1,1,1
45,0,2,6,1,1,1,37,3,3,4,2707.0,1796,911.0,0.597,4077,70,1.0590000000000002,0.6629999999999999,1,1,1
51,0,4,3,3,2,1,41,3,3,4,2791.0,940,1851.0,0.813,2584,49,0.441,0.337,0,1,0
51,0,4,1,1,2,1,40,3,2,2,5139.0,1799,3340.0,0.94,7548,89,0.618,0.35,1,1,1
60,0,0,3,1,1,1,36,3,2,2,4546.0,0,4546.0,0.66,1361,34,0.308,0.0,1,0,1
54,0,3,5,3,2,1,49,5,2,4,2031.0,1069,962.0,0.87,1943,47,0.621,0.526,1,1,1
41,1,2,5,1,4,1,30,3,1,2,2317.0,1232,1085.0,0.733,3057,71,0.919,0.532,1,1,1
49,0,2,5,3,2,1,38,3,4,2,1438.3,0,1438.3,0.584,4497,79,0.612,0.0,1,1,1
34,1,4,1,1,2,1,23,1,3,2,7664.0,1785,5879.0,0.947,15077,126,0.8,0.233,1,1,1
54,0,0,3,0,2,1,34,4,3,3,2223.0,632,1591.0,0.665,2538,49,0.581,0.284,0,1,0
36,1,2,5,3,2,1,23,2,2,3,3920.0,0,3920.0,0.813,16500,102,0.7290000000000001,0.0,1,1,1
50,1,2,2,3,6,1,36,4,3,4,23911.0,2100,21811.0,0.988,4770,89,0.7120000000000001,0.08800000000000001,1,1,1
40,1,4,7,2,4,1,34,4,2,3,23138.0,1727,21411.0,0.693,1612,39,1.4380000000000002,0.075,1,1,1
27,0,0,3,1,2,1,18,6,1,4,1438.3,0,1438.3,0.7809999999999999,2641,40,0.6,0.0,0,1,0
31,1,0,3,3,4,2,24,1,1,3,32535.0,1722,30813.0,0.856,15738,116,0.657,0.053,1,1,1
27,0,1,6,3,2,1,13,3,2,2,1438.3,990,448.3,0.715,3855,73,1.147,0.688,1,1,1
27,0,1,6,1,2,1,22,4,1,3,2965.0,1635,1330.0,0.7,2553,59,0.5529999999999999,0.551,1,1,1
42,0,5,3,3,2,1,35,5,4,3,1514.0,745,769.0,0.6940000000000001,4004,69,0.6829999999999999,0.4920000000000001,1,1,1
41,1,2,3,1,5,1,36,4,2,4,28830.0,0,28830.0,0.7859999999999999,3533,57,0.966,0.0,1,1,1
38,0,3,1,3,3,1,36,3,3,2,5576.0,0,5576.0,0.6859999999999999,4322,85,0.809,0.0,1,1,1
40,1,3,3,1,5,1,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,1,1,1
58,0,0,5,3,3,1,47,2,2,1,2194.0,1302,892.0,0.8140000000000001,4962,81,0.841,0.593,1,1,1
41,1,4,3,0,5,1,36,4,3,2,23124.0,1746,21378.0,0.807,1959,50,0.7240000000000001,0.076,1,1,1
51,0,4,1,3,2,1,39,2,3,1,2268.0,651,1617.0,0.7170000000000001,5016,88,0.66,0.287,1,1,1
38,1,1,1,3,6,1,16,3,1,4,2106.0,238,1868.0,0.61,2136,40,0.905,0.113,0,1,0
49,1,1,3,1,4,1,40,6,2,2,3170.0,1428,1742.0,0.8759999999999999,4097,72,0.565,0.45,1,1,1
41,1,3,2,3,4,1,36,5,3,2,17391.0,1044,16347.0,1.08,1248,27,0.688,0.06,1,1,1
31,0,0,6,2,2,1,36,6,3,3,4871.0,0,4871.0,0.89,2773,34,0.789,0.0,0,1,0
60,0,0,3,1,3,1,55,1,5,5,10882.0,2517,8365.0,0.266,1861,46,0.278,0.231,0,1,0
47,1,3,1,2,4,2,35,4,2,5,29812.0,2031,27781.0,0.767,2385,50,0.515,0.068,1,1,1
49,0,1,2,0,2,1,38,6,2,1,3343.0,1820,1523.0,0.727,4507,63,0.703,0.544,1,1,1
53,1,4,1,1,6,1,48,3,3,4,34516.0,278,34238.0,0.8170000000000001,3029,49,0.4,0.008,0,1,0
56,1,4,4,1,5,1,41,6,1,4,17753.0,1899,15854.0,0.851,3986,64,0.73,0.107,1,1,1
49,1,2,3,3,5,1,36,4,3,1,3989.0,2514,1475.0,0.469,5189,82,0.519,0.63,1,1,1
53,0,1,4,3,1,1,40,3,2,1,4941.0,1867,3074.0,0.73,5104,87,0.851,0.378,1,1,1
46,0,3,3,3,1,1,36,5,2,2,4668.0,0,4668.0,0.89,1612,47,1.474,0.0,1,0,1
51,1,1,2,1,5,1,37,1,3,2,27318.0,2416,24902.0,0.917,7481,96,0.5479999999999999,0.08800000000000001,1,1,1
43,0,5,5,3,2,1,35,3,6,4,5438.0,2214,3224.0,0.6679999999999999,5029,75,0.562,0.407,1,1,1
42,1,5,4,3,3,1,27,1,3,1,2437.0,1718,719.0,0.608,8028,77,0.54,0.705,1,1,1
49,1,3,3,3,5,1,42,4,1,2,10155.0,1805,8350.0,0.6729999999999999,1685,49,0.815,0.17800000000000002,1,1,1
46,0,2,5,1,1,1,31,5,2,3,8243.0,927,7316.0,0.568,4503,90,0.765,0.112,1,1,1
41,0,3,3,1,1,1,32,2,1,1,4745.0,1157,3588.0,0.965,4705,78,0.902,0.244,1,1,1
46,0,3,3,1,1,1,34,4,3,3,29543.0,1164,28379.0,0.7170000000000001,1015,27,0.35,0.039,0,1,0
51,1,1,2,3,4,1,38,3,3,1,13731.0,1375,12356.0,0.878,14826,99,0.7070000000000001,0.1,1,1,1
46,0,4,5,2,3,1,39,3,1,1,2477.0,1480,997.0,0.826,5138,77,0.974,0.597,1,1,1
57,0,3,3,3,2,1,36,3,3,1,3999.0,721,3278.0,0.847,15443,102,0.672,0.18,1,1,1
43,0,2,5,3,3,1,36,2,3,2,4287.0,0,4287.0,0.807,4874,82,0.708,0.0,1,1,1
45,0,2,3,2,1,1,36,6,4,3,17156.0,2517,14639.0,0.7170000000000001,1142,33,0.32,0.147,0,1,0
54,1,3,1,3,4,1,39,4,3,4,6348.0,798,5550.0,1.042,4135,71,0.972,0.126,1,1,1
50,0,1,5,1,2,1,37,4,3,4,3277.0,2481,796.0,0.606,3965,59,0.8440000000000001,0.757,1,1,1
49,1,5,4,3,4,3,35,1,2,2,34516.0,1064,33452.0,0.7959999999999999,8095,81,0.62,0.031,1,1,1
46,0,4,5,3,1,1,32,2,1,1,5798.0,680,5118.0,0.708,5027,82,0.64,0.117,1,1,1
37,1,2,7,1,6,1,31,2,1,3,2360.0,1204,1156.0,0.539,3696,82,0.8220000000000001,0.51,1,1,1
31,1,2,5,1,2,1,14,4,3,3,6933.0,1870,5063.0,0.6559999999999999,15585,115,0.917,0.27,1,1,1
50,0,5,2,1,2,1,33,4,3,3,2837.0,1377,1460.0,0.564,3928,54,0.8,0.485,1,1,1
55,1,2,5,1,6,1,36,5,2,2,12856.0,0,12856.0,0.51,3364,61,0.564,0.0,1,1,1
49,1,2,5,3,6,1,40,2,4,1,14646.0,1448,13198.0,0.895,8160,92,0.586,0.099,1,1,1
33,0,0,3,1,1,1,27,6,1,1,2252.0,1826,426.0,0.716,5055,68,1.0,0.8109999999999999,1,1,1
49,1,2,1,1,5,1,43,3,3,5,4939.0,1190,3749.0,0.557,3764,64,0.524,0.241,1,1,1
38,0,0,3,1,2,1,30,4,2,1,1438.3,1003,435.3,0.629,4247,84,0.7140000000000001,0.6970000000000001,1,1,1
38,0,1,3,3,2,1,31,2,6,3,3416.0,2517,899.0,0.925,14230,105,0.78,0.737,1,1,1
52,0,1,4,3,1,1,40,5,3,1,10317.0,642,9675.0,0.5529999999999999,3939,60,0.875,0.062,1,1,1
40,1,4,5,3,4,1,35,5,4,1,9974.0,2185,7789.0,0.852,4680,87,0.6729999999999999,0.219,1,1,1
51,0,3,4,3,1,1,36,3,2,3,12605.0,1449,11156.0,0.703,1870,56,0.647,0.115,1,1,1
43,1,3,3,1,6,1,36,3,1,3,34516.0,0,34516.0,0.852,1996,48,0.5479999999999999,0.0,1,1,1
33,0,2,7,3,3,1,36,4,2,1,2748.0,1867,881.0,0.816,4314,75,1.027,0.679,1,1,1
40,1,2,5,1,3,1,36,3,2,3,6033.0,0,6033.0,0.8340000000000001,4505,74,0.721,0.0,1,1,1
54,0,1,2,3,2,1,42,2,2,3,3181.0,2087,1094.0,0.752,13392,92,0.736,0.6559999999999999,1,1,1
54,0,2,3,1,3,1,42,1,2,2,2205.0,1313,892.0,0.929,4904,82,0.6729999999999999,0.595,1,1,1
39,0,1,5,1,3,1,32,3,3,1,3812.0,1103,2709.0,0.757,4080,65,0.625,0.289,1,1,1
57,1,0,7,3,4,1,36,3,1,2,5335.0,1206,4129.0,0.69,1844,49,0.75,0.226,1,1,1
43,0,3,5,0,1,2,33,3,1,3,34516.0,1858,32658.0,0.622,4197,67,0.523,0.054000000000000006,1,1,1
44,0,3,1,1,1,1,33,5,3,1,8064.0,2417,5647.0,0.644,4412,67,0.861,0.3,1,1,1
55,1,1,7,1,4,1,36,3,3,3,15221.0,1166,14055.0,0.8390000000000001,3848,68,0.619,0.077,1,1,1
50,0,2,5,3,3,1,44,6,2,3,2339.0,1440,899.0,0.431,893,22,0.375,0.616,1,1,1
49,0,2,6,1,2,1,36,3,1,3,3414.0,1473,1941.0,0.597,1803,49,1.13,0.431,1,1,1
51,0,3,5,1,2,1,36,1,3,1,3276.0,1474,1802.0,0.759,14212,116,0.6809999999999999,0.45,1,1,1
54,0,2,5,3,2,1,44,1,2,3,3034.0,2033,1001.0,0.642,4349,90,0.731,0.67,1,1,1
45,0,3,5,3,2,1,35,1,2,2,1438.3,834,604.3,0.635,4976,70,0.8420000000000001,0.58,1,1,1
44,0,4,7,0,1,1,33,5,3,6,1438.3,0,1438.3,0.6759999999999999,2316,48,0.5,0.0,0,0,0
44,1,1,4,2,5,2,39,2,3,2,34516.0,2361,32155.0,0.529,1853,36,0.385,0.068,0,1,0
45,1,4,7,3,4,1,37,1,2,2,13093.0,2517,10576.0,0.426,2032,39,0.444,0.192,0,1,0
49,1,0,1,3,5,1,36,1,2,1,26882.0,1673,25209.0,0.691,7409,89,0.534,0.062,1,1,1
45,1,2,5,3,6,1,41,4,3,1,16453.0,1660,14793.0,0.629,14762,108,0.742,0.101,1,1,1
46,1,2,5,3,6,1,34,2,3,3,1754.0,894,860.0,0.691,4874,79,0.8370000000000001,0.51,1,1,1
45,0,3,3,3,2,1,35,2,2,1,2548.0,2250,298.0,0.581,4747,77,0.7909999999999999,0.883,1,1,1
36,1,2,5,1,2,1,36,3,3,3,4225.0,2517,1708.0,0.662,2659,43,0.387,0.596,0,1,0
38,0,1,5,3,1,1,29,3,3,3,8953.0,0,8953.0,0.403,1982,43,0.303,0.0,0,1,0
58,1,1,3,3,4,1,47,3,1,4,2212.0,1392,820.0,0.573,1387,34,0.7,0.629,1,1,1
31,0,0,2,1,2,1,24,3,2,4,3827.0,1397,2430.0,0.88,2491,64,1.0,0.365,1,1,1
62,0,1,3,3,3,1,53,2,1,1,5249.0,0,5249.0,0.758,1315,31,0.722,0.0,0,0,0
46,0,3,5,2,2,1,34,4,2,4,9863.0,686,9177.0,0.581,3068,58,0.933,0.07,1,1,1
51,1,1,6,3,6,2,31,2,5,2,34516.0,1991,32525.0,0.718,7520,79,0.6809999999999999,0.058,1,1,1
60,0,0,2,3,2,1,36,4,2,3,1601.0,0,1601.0,0.8290000000000001,4919,69,1.091,0.0,1,1,1
38,1,2,1,2,3,1,28,3,3,4,11209.0,1165,10044.0,0.966,4614,96,0.7140000000000001,0.104,1,1,1
43,1,2,3,1,6,1,30,1,2,2,10896.0,2517,8379.0,1.028,4935,58,0.487,0.231,0,1,0
43,0,4,5,2,2,1,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,1,1,1
53,0,1,3,1,2,1,36,3,2,2,2615.0,1772,843.0,0.611,1419,38,0.35700000000000004,0.6779999999999999,1,1,1
59,1,1,4,1,3,1,51,4,2,2,5042.0,1002,4040.0,1.108,2897,62,0.632,0.199,1,1,1
41,0,4,3,1,1,1,36,4,2,3,1438.3,0,1438.3,0.585,5020,85,0.7,0.0,1,1,1
43,1,1,5,1,4,2,31,4,3,3,25824.0,1170,24654.0,0.684,3101,73,0.78,0.045,1,1,1
38,0,2,1,3,1,1,33,4,3,3,3388.0,0,3388.0,0.368,1959,52,0.857,0.0,0,0,0
38,0,2,5,3,2,1,36,6,3,4,2717.0,1591,1126.0,1.596,2064,33,1.062,0.586,1,1,1
45,0,4,3,3,3,1,36,5,2,1,2948.0,2232,716.0,0.858,3635,79,0.58,0.757,1,1,1
50,1,1,7,1,5,1,41,6,1,2,2826.0,1741,1085.0,0.669,4488,73,0.825,0.616,1,1,1
30,0,1,3,1,2,1,23,3,2,2,3955.0,2352,1603.0,0.779,16423,109,0.758,0.595,1,1,1
47,0,5,5,1,2,1,36,1,2,1,2761.0,1950,811.0,0.5820000000000001,4510,88,0.66,0.706,1,1,1
46,1,3,1,1,5,1,35,2,1,1,11814.0,1440,10374.0,0.7979999999999999,9185,100,0.695,0.122,1,1,1
47,0,4,5,3,2,1,34,5,3,4,1926.0,879,1047.0,0.536,4385,71,0.614,0.456,1,1,1
38,0,2,2,1,2,1,32,5,3,3,2264.0,0,2264.0,0.479,1204,28,0.333,0.0,1,0,1
62,1,0,4,0,3,1,56,2,6,2,3477.0,0,3477.0,0.436,2113,40,0.7390000000000001,0.0,0,0,0
44,1,2,2,2,4,1,38,2,1,2,16553.0,0,16553.0,0.488,4797,82,0.907,0.0,1,1,1
39,0,1,6,3,3,1,36,5,3,2,2147.0,771,1376.0,0.69,4631,76,0.767,0.359,1,1,1
39,1,2,4,3,4,1,26,1,2,2,3879.0,0,3879.0,0.928,7786,81,0.929,0.0,0,1,0
56,0,2,2,1,2,1,43,1,2,4,1440.0,1211,229.0,0.465,2141,40,0.481,0.841,0,1,0
48,0,4,2,3,3,1,32,6,1,3,2690.0,1903,787.0,0.8240000000000001,4567,81,0.8,0.7070000000000001,1,1,1
51,0,3,4,3,2,1,36,6,2,2,1936.0,0,1936.0,0.705,4072,72,0.7559999999999999,0.0,1,1,1
26,0,0,5,1,3,1,13,5,1,2,5655.0,0,5655.0,0.8420000000000001,2312,61,0.649,0.0,1,1,1
50,1,3,2,1,5,1,38,6,2,0,9810.0,1838,7972.0,0.6609999999999999,2247,41,0.64,0.187,1,1,1
56,1,0,7,1,5,1,47,2,1,2,7204.0,0,7204.0,0.8029999999999999,14042,113,0.7659999999999999,0.0,1,1,1
41,1,3,6,1,5,1,30,4,2,2,17890.0,2517,15373.0,0.983,4831,81,0.8,0.141,1,1,1
58,1,1,4,1,5,1,49,3,3,2,9890.0,0,9890.0,0.653,3497,69,0.6829999999999999,0.0,1,1,1
38,0,3,3,3,2,1,28,4,2,3,2435.0,1888,547.0,0.922,1847,39,0.696,0.775,1,1,1
59,0,1,1,3,1,1,50,3,2,3,1438.3,0,1438.3,0.57,724,16,0.231,0.0,0,0,0
50,0,2,2,3,2,1,45,4,1,0,5452.0,540,4912.0,0.539,4220,66,0.737,0.099,1,1,1
57,1,2,3,1,5,1,36,6,3,0,8026.0,2202,5824.0,0.586,4072,72,0.6,0.274,1,1,1
42,0,2,1,1,2,1,36,6,1,4,2677.0,2517,160.0,0.609,3911,76,0.81,0.94,1,1,1
54,1,4,5,3,6,1,50,4,2,0,2872.0,2035,837.0,0.613,1770,47,0.741,0.7090000000000001,1,1,1
45,0,4,5,1,2,1,40,3,2,1,2110.0,844,1266.0,1.109,4812,77,0.604,0.4,1,1,1
33,1,3,5,3,4,1,15,5,1,3,23399.0,0,23399.0,1.051,9356,74,0.85,0.0,0,1,0
37,1,2,3,1,3,1,31,6,3,4,3216.0,0,3216.0,0.6829999999999999,4039,81,1.077,0.0,1,1,1
58,0,0,1,0,2,1,52,1,2,2,1869.0,1255,614.0,0.847,5269,80,0.633,0.6709999999999999,1,1,1
53,1,0,5,1,5,1,42,5,4,1,2664.0,2037,627.0,0.85,1286,29,0.933,0.765,1,1,1
51,0,2,4,3,3,1,46,3,1,3,4882.0,695,4187.0,0.508,1544,44,0.517,0.142,0,1,0
35,0,2,7,3,3,1,24,5,2,3,2655.0,1527,1128.0,0.715,1921,26,0.444,0.575,1,1,1
48,0,3,5,0,2,1,36,1,1,3,4850.0,1022,3828.0,0.603,4187,86,0.6859999999999999,0.211,1,1,1
45,0,3,2,1,1,1,36,3,3,3,4028.0,710,3318.0,0.731,791,22,0.833,0.17600000000000002,0,1,0
47,0,3,2,1,1,2,33,2,2,3,34516.0,1930,32586.0,0.93,16369,125,0.736,0.056,1,1,1
42,1,3,5,3,3,3,36,3,2,5,23981.0,1399,22582.0,0.7120000000000001,14840,125,0.7609999999999999,0.058,1,1,1
34,0,1,1,3,2,1,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207,0,1,0
31,1,1,6,3,4,1,22,5,1,3,2685.0,1580,1105.0,0.727,1642,36,0.636,0.588,1,1,1
41,0,3,4,3,2,1,37,3,1,2,1438.3,765,673.3,0.644,4053,66,0.6920000000000001,0.532,1,1,1
49,0,0,6,1,2,1,43,1,3,1,2481.0,1568,913.0,0.537,4466,69,0.5329999999999999,0.632,1,1,1
45,0,4,6,1,3,1,35,3,5,2,1850.0,621,1229.0,0.682,4234,74,0.682,0.336,1,1,1
53,0,1,5,3,2,1,39,5,2,4,2590.0,1564,1026.0,0.386,1188,40,0.6,0.604,1,1,1
42,1,3,3,1,3,1,35,4,3,3,3266.0,1900,1366.0,1.568,2183,56,0.75,0.5820000000000001,1,1,1
40,1,3,5,2,5,1,31,4,2,3,27374.0,1509,25865.0,0.8029999999999999,4231,60,0.7140000000000001,0.055,1,1,1
47,0,2,7,1,2,1,37,4,3,2,2168.0,1485,683.0,0.546,3828,86,0.72,0.685,1,1,1
37,0,2,3,1,2,1,36,5,2,1,2535.0,1352,1183.0,0.509,3840,72,0.565,0.5329999999999999,1,1,1
60,0,1,2,1,1,1,50,3,6,3,7359.0,0,7359.0,0.768,2869,43,0.433,0.0,0,0,0
49,1,2,6,0,4,1,36,4,2,5,18253.0,2517,15736.0,0.91,3737,73,0.5870000000000001,0.138,1,1,1
48,0,1,1,1,2,1,36,1,1,2,3918.0,813,3105.0,1.149,15867,103,1.06,0.208,1,1,1
41,1,3,5,1,5,1,26,4,3,2,11806.0,1811,9995.0,0.754,1465,31,0.476,0.153,1,1,1
58,0,2,5,1,2,1,47,1,1,2,2127.0,0,2127.0,0.735,4401,65,0.667,0.0,1,1,1
